Symbol,Type,Entry Time,Entry Price,Exit Time,Exit Price,PnL,Cumulative PnL,Exit Reason
NIFTY BANK,Short,2021-02-19 10:40:00,36570.5,2021-02-19 10:50:00,36470.5,100.0,-422.60,TakeProfit
NIFTY BANK,Long,2021-02-22 09:25:00,36073.2,2021-02-22 10:10:00,35749.9,-323.3,-745.90,StopLoss
NIFTY BANK,Short,2021-02-23 09:15:00,35304.25,2021-02-23 09:40:00,35204.25,100.00,-645.90,TakeProfit
NIFTY BANK,Long,2021-02-24 09:15:00,35261.3,2021-02-24 09:30:00,35361.3,100.0,-545.90,TakeProfit
NIFTY BANK,Short,2021-03-01 09:15:00,35269.05,2021-03-01 09:25:00,35169.05,100.00,-445.90,TakeProfit
NIFTY BANK,Short,2021-03-02 10:50:00,35367.8,2021-03-02 10:55:00,35390.25,-22.45,-468.35,StopLoss
NIFTY BANK,Short,2021-03-04 11:45:00,36008.9,2021-03-04 12:25:00,36075.3,-66.4,-534.75,StopLoss
NIFTY BANK,Short,2021-03-08 10:40:00,35277.2,2021-03-08 10:45:00,35177.2,100.0,-434.75,TakeProfit
NIFTY BANK,Short,2021-03-10 12:00:00,35836.6,2021-03-10 13:00:00,35960.6,-124.0,-558.75,StopLoss
NIFTY BANK,Short,2021-03-12 13:15:00,36001.8,2021-03-12 13:20:00,36017.6,-15.8,-574.55,StopLoss
NIFTY BANK,Short,2021-03-16 09:15:00,35126.4,2021-03-16 09:20:00,35026.4,100.0,-474.55,TakeProfit
NIFTY BANK,Short,2021-03-17 09:15:00,34694.75,2021-03-17 11:25:00,34924.35,-229.60,-704.15,StopLoss
NIFTY BANK,Long,2021-03-18 09:15:00,34635.3,2021-03-18 09:45:00,34735.3,100.0,-604.15,TakeProfit
NIFTY BANK,Long,2021-03-19 11:00:00,34038.1,2021-03-19 11:15:00,33889.55,-148.55,-752.70,StopLoss
NIFTY BANK,Short,2021-03-22 09:15:00,33850.95,2021-03-22 09:45:00,34088.4,-237.45,-990.15,StopLoss
NIFTY BANK,Long,2021-03-23 09:15:00,33818.4,2021-03-23 09:25:00,33918.4,100.0,-890.15,TakeProfit
NIFTY BANK,Long,2021-03-25 14:45:00,33463.1,2021-03-25 14:55:00,33350.15,-112.95,-1003.10,StopLoss
NIFTY BANK,Short,2021-04-01 09:20:00,33458.85,2021-04-01 09:40:00,33358.85,100.00,-903.10,TakeProfit
NIFTY BANK,Short,2021-04-05 09:15:00,33338.0,2021-04-05 09:20:00,33238.0,100.0,-803.10,TakeProfit
NIFTY BANK,Short,2021-04-06 09:15:00,32378.3,2021-04-06 09:30:00,32915.65,-537.35,-1340.45,StopLoss
NIFTY BANK,Short,2021-04-07 09:30:00,32524.55,2021-04-07 09:40:00,32589.0,-64.45,-1404.90,StopLoss
NIFTY BANK,Short,2021-04-08 14:30:00,32859.2,2021-04-08 15:00:00,32759.2,100.0,-1304.90,TakeProfit
NIFTY BANK,Long,2021-04-09 10:10:00,32878.55,2021-04-09 10:20:00,32828.75,-49.80,-1354.70,StopLoss
NIFTY BANK,Long,2021-04-13 09:15:00,30945.85,2021-04-13 09:20:00,31045.85,100.00,-1254.70,TakeProfit
NIFTY BANK,Short,2021-04-15 10:20:00,31603.8,2021-04-15 10:35:00,31653.1,-49.3,-1304.00,StopLoss
NIFTY BANK,Short,2021-04-16 09:20:00,31972.35,2021-04-16 15:15:00,31962.15,10.20,-1293.80,EOD SquareOff
NIFTY BANK,Short,2021-04-20 14:30:00,31093.5,2021-04-20 14:50:00,30993.5,100.0,-1193.80,TakeProfit
NIFTY BANK,Long,2021-04-22 11:30:00,31165.1,2021-04-22 11:45:00,31265.1,100.0,-1093.80,TakeProfit
NIFTY BANK,Long,2021-04-23 09:15:00,31682.2,2021-04-23 09:30:00,31415.45,-266.75,-1360.55,StopLoss
NIFTY BANK,Long,2021-04-27 09:15:00,32311.85,2021-04-27 10:35:00,32411.85,100.00,-1260.55,TakeProfit
NIFTY BANK,Short,2021-04-29 09:55:00,33611.5,2021-04-29 10:00:00,33511.5,100.0,-1160.55,TakeProfit
NIFTY BANK,Short,2021-05-04 14:35:00,32380.5,2021-05-04 14:40:00,32280.5,100.0,-1060.55,TakeProfit
NIFTY BANK,Short,2021-05-05 09:15:00,32536.3,2021-05-05 09:20:00,32436.3,100.0,-960.55,TakeProfit
NIFTY BANK,Long,2021-05-06 09:20:00,32765.1,2021-05-06 09:25:00,32715.8,-49.3,-1009.85,StopLoss
NIFTY BANK,Short,2021-05-07 12:15:00,32867.5,2021-05-07 12:40:00,32899.3,-31.8,-1041.65,StopLoss
NIFTY BANK,Long,2021-05-14 09:15:00,32582.85,2021-05-14 09:30:00,32364.9,-217.95,-1259.60,StopLoss
NIFTY BANK,Long,2021-05-17 09:15:00,32485.0,2021-05-17 09:30:00,32585.0,100.0,-1159.60,TakeProfit
NIFTY BANK,Long,2021-05-19 09:30:00,33941.45,2021-05-19 09:40:00,33854.85,-86.60,-1246.20,StopLoss
NIFTY BANK,Long,2021-05-20 09:15:00,33771.5,2021-05-20 09:25:00,33692.55,-78.95,-1325.15,StopLoss
NIFTY BANK,Short,2021-05-25 09:25:00,34888.5,2021-05-25 09:35:00,34788.5,100.0,-1225.15,TakeProfit
NIFTY BANK,Short,2021-05-26 09:15:00,34550.05,2021-05-26 10:40:00,34757.15,-207.10,-1432.25,StopLoss
NIFTY BANK,Short,2021-05-27 09:15:00,34613.7,2021-05-27 11:25:00,34755.0,-141.3,-1573.55,StopLoss
NIFTY BANK,Short,2021-05-28 12:30:00,35052.15,2021-05-28 13:00:00,35137.9,-85.75,-1659.30,StopLoss
NIFTY BANK,Long,2021-05-31 09:45:00,35206.85,2021-05-31 10:10:00,35306.85,100.00,-1559.30,TakeProfit
NIFTY BANK,Short,2021-06-01 10:10:00,35402.6,2021-06-01 10:20:00,35302.6,100.0,-1459.30,TakeProfit
NIFTY BANK,Short,2021-06-04 09:15:00,35555.65,2021-06-04 09:25:00,35659.15,-103.50,-1562.80,StopLoss
NIFTY BANK,Short,2021-06-07 09:15:00,35409.4,2021-06-07 10:00:00,35483.2,-73.8,-1636.60,StopLoss
NIFTY BANK,Short,2021-06-08 09:15:00,35322.55,2021-06-08 09:35:00,35222.55,100.00,-1536.60,TakeProfit
NIFTY BANK,Short,2021-06-09 09:15:00,35006.4,2021-06-09 09:30:00,35129.2,-122.8,-1659.40,StopLoss
NIFTY BANK,Short,2021-06-10 09:15:00,34870.3,2021-06-10 09:25:00,34770.3,100.0,-1559.40,TakeProfit
NIFTY BANK,Short,2021-06-11 11:15:00,35073.6,2021-06-11 12:10:00,34973.6,100.0,-1459.40,TakeProfit
NIFTY BANK,Short,2021-06-16 09:15:00,35131.75,2021-06-16 09:20:00,35196.25,-64.50,-1523.90,StopLoss
NIFTY BANK,Short,2021-06-18 09:15:00,34641.1,2021-06-18 09:20:00,34541.1,100.0,-1423.90,TakeProfit
NIFTY BANK,Short,2021-06-21 10:10:00,34294.85,2021-06-21 10:25:00,34359.9,-65.05,-1488.95,StopLoss
NIFTY BANK,Short,2021-06-23 09:15:00,34800.85,2021-06-23 10:10:00,34700.85,100.00,-1388.95,TakeProfit
NIFTY BANK,Long,2021-06-24 09:15:00,34716.45,2021-06-24 09:45:00,34816.45,100.00,-1288.95,TakeProfit
NIFTY BANK,Short,2021-06-28 09:45:00,35356.2,2021-06-28 09:50:00,35364.55,-8.35,-1297.30,StopLoss
NIFTY BANK,Long,2021-06-30 09:15:00,35073.5,2021-06-30 09:25:00,34948.4,-125.1,-1422.40,StopLoss
NIFTY BANK,Short,2021-07-01 09:15:00,34797.6,2021-07-01 09:30:00,34697.6,100.0,-1322.40,TakeProfit
NIFTY BANK,Long,2021-07-02 09:15:00,34731.2,2021-07-02 09:20:00,34704.55,-26.65,-1349.05,StopLoss
NIFTY BANK,Long,2021-07-06 09:15:00,35318.3,2021-07-06 09:40:00,35418.3,100.0,-1249.05,TakeProfit
NIFTY BANK,Short,2021-07-07 09:15:00,35515.1,2021-07-07 09:20:00,35550.6,-35.5,-1284.55,StopLoss
NIFTY BANK,Long,2021-07-08 09:15:00,35695.55,2021-07-08 09:20:00,35795.55,100.00,-1184.55,TakeProfit
NIFTY BANK,Short,2021-07-12 13:15:00,35176.3,2021-07-12 13:25:00,35188.85,-12.55,-1197.10,StopLoss
NIFTY BANK,Short,2021-07-14 09:15:00,35530.15,2021-07-14 10:35:00,35588.8,-58.65,-1255.75,StopLoss
NIFTY BANK,Short,2021-07-15 09:15:00,35702.95,2021-07-15 09:30:00,35757.45,-54.50,-1310.25,StopLoss
NIFTY BANK,Short,2021-07-16 09:15:00,35838.25,2021-07-16 10:05:00,35738.25,100.00,-1210.25,TakeProfit
NIFTY BANK,Short,2021-07-22 14:20:00,34587.75,2021-07-22 15:05:00,34684.7,-96.95,-1307.20,StopLoss
NIFTY BANK,Long,2021-07-23 09:15:00,34779.8,2021-07-23 09:30:00,34671.25,-108.55,-1415.75,StopLoss
NIFTY BANK,Short,2021-07-26 09:15:00,34806.35,2021-07-26 09:25:00,34947.85,-141.50,-1557.25,StopLoss
NIFTY BANK,Short,2021-07-27 12:30:00,34960.6,2021-07-27 12:55:00,34860.6,100.0,-1457.25,TakeProfit
NIFTY BANK,Short,2021-07-29 12:20:00,34500.4,2021-07-29 12:30:00,34578.65,-78.25,-1535.50,StopLoss
NIFTY BANK,Short,2021-07-30 09:15:00,34691.0,2021-07-30 09:20:00,34698.75,-7.75,-1543.25,StopLoss(Whip)
NIFTY BANK,Short,2021-08-02 14:30:00,34650.0,2021-08-02 15:15:00,34719.3,-69.3,-1612.55,EOD SquareOff
NIFTY BANK,Long,2021-08-03 09:15:00,34748.0,2021-08-03 10:50:00,34848.0,100.0,-1512.55,TakeProfit
NIFTY BANK,Short,2021-08-05 09:15:00,35894.5,2021-08-05 09:25:00,35794.5,100.0,-1412.55,TakeProfit
NIFTY BANK,Long,2021-08-06 09:15:00,35965.5,2021-08-06 10:00:00,36065.5,100.0,-1312.55,TakeProfit
NIFTY BANK,Long,2021-08-09 09:15:00,35894.85,2021-08-09 09:35:00,35994.85,100.00,-1212.55,TakeProfit
NIFTY BANK,Long,2021-08-10 09:15:00,36114.05,2021-08-10 09:25:00,36214.05,100.00,-1112.55,TakeProfit
NIFTY BANK,Short,2021-08-11 09:15:00,36130.95,2021-08-11 09:35:00,36030.95,100.00,-1012.55,TakeProfit
NIFTY BANK,Long,2021-08-12 09:15:00,35940.85,2021-08-12 09:20:00,35825.4,-115.45,-1128.00,StopLoss
NIFTY BANK,Long,2021-08-13 13:40:00,35999.35,2021-08-13 14:10:00,36099.35,100.00,-1028.00,TakeProfit
NIFTY BANK,Long,2021-08-16 09:15:00,36252.65,2021-08-16 09:35:00,36037.0,-215.65,-1243.65,StopLoss
NIFTY BANK,Short,2021-08-18 12:35:00,35825.6,2021-08-18 12:55:00,35725.6,100.0,-1143.65,TakeProfit
NIFTY BANK,Short,2021-08-23 09:50:00,35112.35,2021-08-23 10:30:00,35012.35,100.00,-1043.65,TakeProfit
NIFTY BANK,Short,2021-08-24 09:15:00,35127.55,2021-08-24 10:15:00,35245.25,-117.70,-1161.35,StopLoss
NIFTY BANK,Short,2021-08-25 10:15:00,35578.5,2021-08-25 10:25:00,35639.35,-60.85,-1222.20,StopLoss
NIFTY BANK,Long,2021-08-26 10:00:00,35621.55,2021-08-26 10:30:00,35563.3,-58.25,-1280.45,StopLoss
NIFTY BANK,Long,2021-08-27 11:35:00,35642.45,2021-08-27 12:15:00,35596.95,-45.50,-1325.95,StopLoss
NIFTY BANK,Short,2021-08-31 09:30:00,36306.55,2021-08-31 10:30:00,36455.05,-148.50,-1474.45,StopLoss
NIFTY BANK,Long,2021-09-02 09:15:00,36625.85,2021-09-02 09:45:00,36484.05,-141.80,-1616.25,StopLoss
NIFTY BANK,Short,2021-09-03 10:40:00,36765.4,2021-09-03 11:35:00,36665.4,100.0,-1516.25,TakeProfit
NIFTY BANK,Short,2021-09-06 09:15:00,36869.1,2021-09-06 09:20:00,36769.1,100.0,-1416.25,TakeProfit
NIFTY BANK,Long,2021-09-07 12:35:00,36629.75,2021-09-07 12:45:00,36584.05,-45.70,-1461.95,StopLoss
NIFTY BANK,Long,2021-09-08 09:15:00,36597.15,2021-09-08 09:40:00,36697.15,100.00,-1361.95,TakeProfit
NIFTY BANK,Long,2021-09-09 09:15:00,36816.1,2021-09-09 09:30:00,36725.5,-90.6,-1452.55,StopLoss
NIFTY BANK,Short,2021-09-13 09:15:00,36506.6,2021-09-13 09:50:00,36406.6,100.0,-1352.55,TakeProfit
NIFTY BANK,Long,2021-09-15 10:00:00,36641.7,2021-09-15 10:25:00,36592.1,-49.6,-1402.15,StopLoss
NIFTY BANK,Short,2021-09-17 12:00:00,37565.1,2021-09-17 12:35:00,37465.1,100.0,-1302.15,TakeProfit
NIFTY BANK,Long,2021-09-20 10:20:00,37751.75,2021-09-20 10:25:00,37713.2,-38.55,-1340.70,StopLoss
NIFTY BANK,Short,2021-09-21 09:15:00,37106.65,2021-09-21 09:20:00,37006.65,100.00,-1240.70,TakeProfit
NIFTY BANK,Short,2021-09-22 09:15:00,37232.6,2021-09-22 09:20:00,37132.6,100.0,-1140.70,TakeProfit
NIFTY BANK,Short,2021-09-24 10:00:00,37712.55,2021-09-24 10:05:00,37793.05,-80.50,-1221.20,StopLoss
NIFTY BANK,Short,2021-09-28 09:25:00,38152.95,2021-09-28 09:50:00,38052.95,100.00,-1121.20,TakeProfit
NIFTY BANK,Short,2021-09-29 13:30:00,37781.15,2021-09-29 14:15:00,37848.75,-67.60,-1188.80,StopLoss
NIFTY BANK,Short,2021-09-30 09:15:00,37617.75,2021-09-30 09:45:00,37826.75,-209.00,-1397.80,StopLoss
NIFTY BANK,Long,2021-10-05 09:20:00,37524.8,2021-10-05 10:00:00,37411.5,-113.3,-1511.10,StopLoss
NIFTY BANK,Long,2021-10-06 09:15:00,37832.05,2021-10-06 09:40:00,37932.05,100.00,-1411.10,TakeProfit
NIFTY BANK,Short,2021-10-07 09:15:00,37830.4,2021-10-07 09:20:00,37730.4,100.0,-1311.10,TakeProfit
NIFTY BANK,Short,2021-10-08 09:35:00,37780.2,2021-10-08 09:40:00,37823.6,-43.4,-1354.50,StopLoss
NIFTY BANK,Long,2021-10-11 09:15:00,37948.1,2021-10-11 09:30:00,38048.1,100.0,-1254.50,TakeProfit
NIFTY BANK,Long,2021-10-12 09:15:00,38378.25,2021-10-12 14:10:00,38478.25,100.00,-1154.50,TakeProfit
NIFTY BANK,Short,2021-10-19 10:00:00,39713.65,2021-10-19 10:05:00,39613.65,100.00,-1054.50,TakeProfit
NIFTY BANK,Long,2021-10-20 10:00:00,39598.85,2021-10-20 10:25:00,39698.85,100.00,-954.50,TakeProfit
NIFTY BANK,Short,2021-10-21 11:00:00,39500.25,2021-10-21 11:10:00,39567.1,-66.85,-1021.35,StopLoss
NIFTY BANK,Long,2021-10-26 09:15:00,41260.5,2021-10-26 09:45:00,41360.5,100.0,-921.35,TakeProfit
NIFTY BANK,Short,2021-10-27 09:15:00,41075.95,2021-10-27 09:45:00,41234.55,-158.60,-1079.95,StopLoss
NIFTY BANK,Short,2021-10-28 09:15:00,40702.8,2021-10-28 09:30:00,40602.8,100.0,-979.95,TakeProfit
NIFTY BANK,Long,2021-10-29 10:45:00,39739.55,2021-10-29 10:55:00,39619.85,-119.70,-1099.65,StopLoss
NIFTY BANK,Short,2021-11-01 09:20:00,39156.0,2021-11-01 10:00:00,39446.4,-290.4,-1390.05,StopLoss
NIFTY BANK,Long,2021-11-02 09:55:00,39807.1,2021-11-02 10:30:00,39709.95,-97.15,-1487.20,StopLoss
